0.09,0.09,1.01,0
0.08,0.07,0.99,0
0.09,0.10,0.99,0
0.10,0.04,0.99,0
0.11,0.08,1.00,0
0.15,0.09,1.01,0
0.19,0.08,1.00,0
0.21,0.05,1.01,0
0.23,0.07,1.02,0
0.22,0.05,0.99,0
0.21,0.06,1.00,0
0.22,0.06,0.98,0
0.21,0.11,0.98,0
0.13,0.17,0.95,0
-0.04,0.06,1.02,0
0.09,0.04,1.00,0
0.13,0.12,0.97,0
0.04,0.01,1.00,0
0.04,-0.12,1.00,0
0.07,0.09,0.98,0
0.07,0.04,0.98,0
0.01,0.07,1.00,0
-0.03,0.06,0.99,0
-0.00,0.11,1.00,0
0.05,0.01,1.00,0
0.09,0.10,1.00,0
0.09,0.03,1.01,0
0.04,0.08,0.99,0
0.05,0.02,0.99,0
0.07,0.15,0.99,0
0.06,0.08,0.99,0
0.04,0.06,1.00,0
0.04,0.05,0.99,0
0.05,0.06,1.00,0
0.05,0.03,0.99,0
0.04,0.08,1.00,0
0.03,0.06,1.00,0
0.05,0.09,1.00,0
0.05,0.09,0.99,0
0.09,0.01,1.03,0
0.04,0.22,0.95,0
0.01,-0.10,1.03,0
0.10,0.27,1.00,0
0.09,-0.21,0.99,0
0.02,0.39,1.00,0
0.03,-0.16,1.01,0
0.06,0.16,0.99,0
0.09,0.02,1.01,0
0.12,-0.00,0.99,0
0.09,0.16,0.98,0
0.03,-0.01,1.00,0
-0.00,0.18,0.98,0
0.01,0.02,1.00,0
0.02,0.14,1.00,0
0.04,0.03,0.99,0
0.03,0.10,1.00,0
0.03,0.01,0.98,0
0.05,0.15,1.00,0
0.06,0.03,1.00,0
0.07,0.06,0.99,0
0.05,0.05,0.99,0
0.02,0.07,0.99,0
0.02,-0.00,0.99,0
0.05,0.05,1.00,0
0.11,-0.01,0.84,0
-0.00,0.04,1.04,0
0.08,-0.19,0.95,0
-0.02,0.26,1.00,0
0.03,-0.08,0.99,0
0.03,0.09,1.00,0
0.05,-0.02,0.99,0
0.04,0.12,0.99,0
0.06,0.04,1.00,0
0.07,0.10,0.99,0
0.06,0.11,0.99,0
0.04,0.09,0.99,0
0.04,0.14,0.99,0
0.04,0.09,0.99,0
0.06,0.11,0.99,0
0.06,-0.00,0.99,0
0.06,0.09,1.00,0
0.07,-0.01,0.99,0
0.07,0.10,0.99,0
0.05,0.06,1.00,0
0.04,0.08,0.99,0
0.03,0.06,0.99,0
0.03,0.15,1.00,0
0.03,0.01,0.99,0
0.03,0.04,1.00,0
0.05,0.02,1.00,0
0.07,0.02,1.00,0
0.08,0.00,0.99,0
0.08,0.04,0.99,0
0.07,0.02,0.99,0
0.06,0.04,1.00,0
0.05,0.07,0.99,0
0.05,0.09,0.99,0
0.04,-0.01,1.01,0
0.05,0.04,0.98,0
0.06,0.10,1.02,0
0.03,-0.03,1.03,0
0.04,0.06,0.99,0
0.06,0.09,0.98,0
0.06,0.03,0.98,0
0.04,0.05,0.99,0
0.03,0.02,1.00,0
0.03,0.05,0.99,0
0.04,0.07,0.99,0
0.05,0.10,0.99,0
0.07,0.08,0.99,0
0.07,0.08,1.00,0
0.06,0.07,0.99,0
0.07,0.11,0.99,0
0.07,0.10,0.99,0
0.07,0.13,1.00,0
0.04,0.13,1.00,0
0.03,0.08,0.99,0
0.02,0.08,0.99,0
0.02,0.09,1.00,0
0.02,0.07,0.99,0
0.03,0.10,0.99,0
0.03,0.13,0.99,0
0.03,0.07,0.99,0
0.05,0.07,0.98,0
0.07,0.08,1.00,0
0.07,0.07,1.00,0
0.07,0.08,1.00,0
0.06,0.07,0.99,0
0.05,0.09,0.99,0
0.05,0.09,0.99,0
0.05,0.06,0.99,0
0.06,0.06,1.00,0
0.07,0.07,0.99,0
0.07,0.06,0.99,0
0.06,0.08,0.99,0
0.06,0.07,0.99,0
0.05,0.09,1.00,0
0.04,0.11,0.99,0
0.05,0.10,0.99,0
0.05,0.11,0.99,0
0.05,0.11,0.99,0
0.05,0.13,0.99,0
0.06,0.11,0.99,0
0.05,0.11,1.00,0
0.04,0.15,0.99,0
0.03,0.08,0.99,0
0.03,0.10,0.99,0
0.04,0.09,0.99,0
0.06,0.09,0.99,0
0.07,0.09,0.99,0
0.07,0.09,0.99,0
0.06,0.09,0.99,0
0.05,0.09,1.00,0
0.04,0.11,1.00,0
0.04,0.07,0.99,0
0.04,0.07,1.00,0
0.04,0.07,0.99,0
0.04,0.08,1.00,0
0.05,0.08,0.99,0
0.05,0.09,0.99,0
0.05,0.05,0.99,0
0.05,0.09,0.99,0
0.06,0.06,0.99,0
0.06,0.06,1.00,0
0.06,0.05,0.99,0
0.06,0.09,0.99,0
0.06,0.09,0.99,0
0.05,0.11,0.99,0
0.04,0.12,0.99,0
0.03,0.14,0.99,0
0.03,0.12,1.00,0
0.03,0.11,0.99,0
0.04,0.12,0.99,0
0.05,0.12,0.99,0
0.06,0.11,0.99,0
0.05,0.12,0.99,0
0.06,0.10,0.99,0
0.06,0.10,0.99,0
0.07,0.09,0.99,0
0.06,0.11,0.99,0
0.05,0.09,1.00,0
0.05,0.09,0.99,0
0.04,0.11,0.99,0
0.05,0.08,1.00,0
0.06,0.05,0.99,0
0.05,0.12,0.99,0
0.05,0.09,0.99,0
0.04,0.09,0.99,0
0.04,0.14,0.99,0
0.04,0.12,0.99,0
0.05,0.11,0.99,0
0.06,0.11,0.99,0
0.07,0.11,0.99,0
0.07,0.13,0.99,0
0.06,0.09,1.00,0
0.05,0.07,0.99,0
0.04,0.08,1.00,0
0.03,0.09,0.99,0
0.04,0.07,0.99,0
0.05,0.09,1.00,0
0.05,0.07,1.00,0
0.04,0.05,0.99,0
0.04,0.07,0.99,0
0.05,0.06,1.00,0
0.04,0.06,0.99,0
0.04,0.07,0.99,0
0.06,0.08,0.99,0
0.06,0.07,1.00,0
0.06,0.07,1.00,0
0.05,0.07,0.99,0
0.05,0.06,1.00,0
0.06,0.06,0.99,0
0.05,0.09,0.99,0
0.05,0.08,0.99,0
0.05,0.10,0.99,0
0.05,0.09,0.99,0
0.05,0.10,0.99,0
0.05,0.09,0.99,0
0.05,0.08,0.99,0
0.04,0.08,0.99,0
0.04,0.08,0.99,0
0.04,0.07,1.00,0
0.04,0.09,0.99,0
0.04,0.07,0.99,0
0.05,0.10,0.99,0
0.05,0.11,1.00,0
0.05,0.07,0.99,0
0.05,0.10,1.00,0
0.05,0.08,0.99,0
0.05,0.08,0.99,0
0.05,0.08,0.99,0
0.06,0.09,1.00,0
0.05,0.09,0.99,0
0.06,0.09,0.99,0
0.07,0.10,0.99,0
0.07,0.08,0.99,0
0.07,0.09,1.00,0
0.07,0.08,0.99,0
0.05,0.08,1.00,0
0.05,0.07,1.00,0
0.04,0.09,0.99,0
0.04,0.07,1.00,0
0.04,0.07,0.99,0
0.04,0.07,0.99,0
0.04,0.08,1.00,0
0.03,0.08,0.99,0
0.03,0.07,0.99,0
0.04,0.07,1.00,0
0.05,0.07,0.99,0
0.05,0.06,0.99,0
0.05,0.06,0.99,0
0.05,0.05,1.00,0
0.05,0.04,0.99,0
0.05,0.06,1.00,0
0.05,0.07,0.99,0
0.06,0.08,0.99,0
0.07,0.08,1.00,0
0.07,0.07,0.99,0
0.07,0.08,0.99,0
0.06,0.07,1.00,0
0.05,0.06,0.99,0
0.04,0.07,1.00,0
0.03,0.04,0.99,0
0.04,0.05,1.00,0
0.04,0.06,0.99,0
0.04,0.05,1.00,0
0.05,0.06,1.00,0
0.04,0.07,0.99,0
0.04,0.07,0.99,0
0.04,0.05,0.99,0
0.05,0.07,1.01,0
0.05,0.07,0.98,0
0.06,0.05,0.99,0
0.06,0.05,1.00,0
0.07,0.06,0.99,0
0.06,0.05,0.99,0
0.06,0.03,1.00,0
0.06,0.05,0.99,0
0.06,0.03,0.99,0
0.05,0.04,1.00,0
0.04,0.03,1.00,0
0.04,0.05,0.99,0
0.04,0.08,1.00,0
0.04,0.05,1.00,0
0.04,0.05,0.99,0
0.04,0.11,1.00,0
0.05,0.10,0.99,0
0.06,0.10,0.99,0
0.06,0.08,0.99,0
0.07,0.10,0.99,0
0.07,0.08,1.00,0
0.05,0.06,1.00,0
0.02,0.04,0.99,0
0.01,0.06,1.00,0
0.03,0.08,1.00,0
0.05,0.09,0.99,0
0.06,0.09,0.99,0
0.08,0.07,1.00,0
0.08,0.08,0.99,0
0.06,0.05,0.99,0
0.05,0.03,1.00,0
0.04,0.06,0.99,0
0.04,0.08,1.02,0
0.05,0.04,0.99,0
0.06,0.09,0.99,0
0.07,0.05,0.99,0
0.08,0.07,0.99,0
0.09,0.08,0.99,0
0.08,0.03,1.01,0
0.03,0.07,0.99,0
0.02,0.08,0.99,0
0.03,0.08,0.99,0
0.04,0.07,0.99,0
0.04,0.05,1.00,0
0.04,0.04,0.99,0
0.03,0.06,1.00,0
0.01,0.01,1.00,0
0.02,0.01,0.98,0
0.04,0.01,0.99,0
0.05,0.03,0.99,0
0.05,0.03,1.00,0
0.04,0.04,1.00,0
0.04,0.02,0.99,0
0.04,0.02,1.00,0
0.05,0.04,0.99,0
0.07,0.03,0.99,0
0.09,0.04,1.00,0
0.10,0.06,0.99,0
0.09,0.06,0.99,0
0.08,0.08,0.99,0
0.07,0.04,1.00,0
0.05,0.05,1.00,0
0.04,0.05,1.00,0
0.02,0.01,0.99,0
0.02,0.04,0.99,0
0.02,0.04,0.99,0
0.04,0.03,0.99,0
0.04,0.04,1.00,0
0.03,0.00,1.00,0
0.03,0.03,0.99,0
0.04,0.02,0.99,0
0.07,0.05,0.99,0
0.10,0.09,1.00,0
0.10,0.08,0.99,0
0.09,0.08,1.00,0
0.08,0.08,0.99,0
0.06,0.07,0.99,0
0.04,0.06,1.00,0
0.02,0.03,1.00,0
0.01,0.05,1.00,0
0.01,0.02,1.00,0
0.02,0.02,0.99,0
0.04,0.05,1.01,0
0.05,0.05,0.99,0
0.05,0.07,0.99,0
0.05,0.09,1.00,0
0.04,0.07,1.00,0
0.04,0.06,0.99,0
0.05,0.05,0.99,0
0.06,0.06,1.00,0
0.06,0.06,1.00,0
0.06,0.03,0.99,0
0.07,0.04,0.99,0
0.07,0.03,1.00,0
0.07,0.02,0.99,0
0.07,0.04,1.00,0
0.06,0.04,1.00,0
0.06,0.03,1.00,0
0.06,0.06,0.99,0
0.05,0.05,1.00,0
0.05,0.06,1.00,0
0.05,0.05,0.99,0
0.05,0.04,1.00,0
0.06,0.05,0.99,0
0.05,0.06,1.00,0
0.04,0.05,0.99,0
0.03,0.06,0.99,0
0.02,0.05,1.00,0
0.02,0.04,0.99,0
0.02,0.05,0.99,0
0.03,0.03,1.00,0
0.04,0.05,1.00,0
0.05,0.05,0.99,0
0.06,0.05,0.99,0
0.06,0.05,1.00,0
0.07,0.06,0.99,0
0.07,0.06,1.00,0
0.07,0.05,0.99,0
0.07,0.05,1.00,0
0.06,0.07,1.00,0
0.06,0.06,1.00,0
0.06,0.05,1.00,0
0.06,0.06,0.99,0
0.06,0.06,0.99,0
0.06,0.06,1.00,0
0.06,0.06,1.00,0
0.05,0.07,0.99,0
0.04,0.04,0.99,0
0.04,0.01,1.00,0
0.04,0.03,1.00,0
0.06,0.09,0.99,0
0.06,0.06,0.99,0
0.05,0.05,1.00,0
0.05,0.03,0.99,0
0.05,0.05,0.99,0
0.05,0.05,1.00,0
0.05,0.06,0.99,0
0.04,0.04,1.00,0
0.04,0.05,1.00,0
0.04,0.04,1.00,0
0.05,0.02,1.00,0
0.06,0.06,0.99,0
0.07,0.07,0.99,0
0.06,0.04,1.00,0
0.04,0.02,1.00,0
0.02,0.03,0.99,0
0.02,0.01,1.00,0
0.03,-0.00,0.99,0
0.05,0.02,0.99,0
0.07,0.02,1.01,0
0.08,0.02,1.00,0
0.08,0.06,0.98,0
0.07,0.04,0.99,0
0.05,0.03,1.00,0
0.03,0.07,1.00,0
0.02,0.03,1.00,0
0.03,0.03,0.99,0
0.04,0.05,1.00,0
0.06,0.04,0.99,0
0.07,0.01,1.00,0
0.07,0.05,1.00,0
0.06,0.04,0.99,0
0.04,0.06,1.00,0
0.04,0.04,0.99,0
0.05,0.06,1.00,0
0.06,0.05,1.00,0
0.06,0.06,1.00,0
0.07,0.05,0.99,0
0.07,0.07,1.00,0
0.06,0.08,1.00,0
0.05,0.05,1.00,0
0.03,0.04,0.99,0
0.02,0.06,0.99,0
0.03,0.03,0.99,0
0.03,0.03,0.99,0
0.04,0.05,1.00,0
0.05,0.05,1.00,0
0.05,0.05,1.00,0
0.06,0.05,0.99,0
0.06,0.06,0.99,0
0.07,0.06,0.99,0
0.06,0.05,0.99,0
0.06,0.05,0.99,0
0.06,0.06,0.99,0
0.06,0.06,0.99,0
0.06,0.04,0.99,0
0.06,0.07,0.99,0
0.06,0.04,1.00,0
0.06,0.04,0.99,0
0.06,0.06,0.99,0
0.06,0.03,0.99,0
0.05,0.04,1.00,0
0.04,0.03,0.99,0
0.03,0.05,1.00,0
0.03,0.04,0.99,0
0.04,0.01,1.00,0
0.04,0.03,1.00,0
0.04,0.03,0.99,0
0.05,0.05,1.00,0
0.06,0.05,0.99,0
0.06,0.06,1.00,0
0.06,0.04,0.99,0
0.05,0.06,0.99,0
0.05,0.04,1.00,0
0.04,0.06,1.00,0
0.04,0.06,0.99,0
0.04,0.07,1.00,0
0.05,0.05,1.00,0
0.06,0.07,0.99,0
0.07,0.05,1.00,0
0.08,0.07,0.98,0
0.07,0.05,1.00,0
0.05,0.06,1.00,0
0.04,0.05,1.00,0
0.04,0.05,1.00,0
0.05,0.03,1.00,0
0.05,0.05,0.99,0
0.06,0.02,0.99,0
0.06,0.06,1.00,0
0.06,0.02,0.99,0
0.05,0.08,0.99,0
0.05,0.04,0.99,0
0.05,0.04,1.00,0
0.05,0.05,0.99,0
0.05,0.07,0.99,0
0.06,0.04,1.00,0
0.06,0.06,0.99,0
0.05,0.03,1.00,0
0.05,0.07,0.99,0
0.05,0.05,0.99,0
0.05,0.06,1.00,0
0.05,0.06,0.99,0
0.05,0.05,0.99,0
0.05,0.06,0.99,0
0.05,0.02,0.99,0
0.05,0.07,0.99,0
0.06,0.04,1.00,0
0.06,0.06,1.00,0
0.06,0.02,0.99,0
0.05,0.07,1.00,0
0.05,0.02,1.00,0
0.06,0.05,0.99,0
0.06,-0.01,1.00,0
0.06,0.06,0.99,0
0.05,-0.01,1.00,0
0.04,0.06,0.99,0
0.03,0.05,0.99,0
0.03,0.05,1.00,0
0.03,0.06,1.00,0
0.04,0.06,0.99,0
0.05,0.07,1.00,0
0.05,0.06,1.00,0
0.06,0.07,0.99,0
0.06,0.07,0.99,0
0.05,0.05,0.99,0
0.05,0.05,0.99,0
0.05,0.07,0.99,0
0.05,0.05,0.99,0
0.06,0.08,0.99,0
0.07,0.06,0.99,0
0.07,0.07,0.99,0
0.05,0.05,1.00,0
0.05,0.07,0.99,0
0.05,0.07,0.99,0
0.05,0.07,0.99,0
0.05,0.06,0.99,0
0.06,0.07,0.99,0
0.05,0.07,1.00,0
0.05,0.04,1.00,0
0.05,0.09,0.99,0
0.05,0.05,1.00,0
0.04,0.08,0.99,0
0.05,0.04,0.99,0
0.05,0.07,1.00,0
0.05,0.05,1.00,0
0.05,0.06,0.99,0
0.05,0.06,0.99,0
0.05,0.07,0.99,0
0.05,0.05,0.99,0
0.05,0.07,1.00,0
0.05,0.04,0.99,0
0.05,0.08,0.99,0
0.05,0.05,1.00,0
0.05,0.07,0.99,0
0.06,0.04,0.99,0
0.05,0.07,0.99,0
0.05,0.04,1.00,0
0.05,0.05,0.99,0
0.06,0.04,1.00,0
0.06,0.05,0.99,0
0.05,0.03,1.00,0
0.04,0.04,0.99,0
0.04,0.04,1.00,0
0.04,0.07,0.99,0
0.05,0.04,0.99,0
0.05,0.07,0.99,0
0.05,0.07,1.00,0
0.05,0.07,0.99,0
0.06,0.06,0.99,0
0.05,0.05,1.00,0
0.05,0.04,1.00,0
0.04,0.06,1.00,0
0.04,0.05,0.99,0
0.04,0.07,1.00,0
0.05,0.05,0.99,0
0.06,0.09,0.99,0
0.06,0.08,1.00,0
0.06,0.09,0.99,0
0.05,0.07,0.99,0
0.05,0.06,0.99,0
0.05,0.08,0.99,0
0.05,0.06,1.00,0
0.06,0.07,0.99,0
0.06,0.07,0.99,0
0.06,0.08,0.99,0
0.05,0.07,0.99,0
0.05,0.06,1.00,0
0.05,0.06,0.99,0
0.05,0.08,0.99,0
0.05,0.07,0.99,0
0.04,0.06,1.00,0
0.05,0.05,0.99,0
0.05,0.06,0.99,0
0.05,0.07,1.00,0
0.05,0.06,1.00,0
0.05,0.06,0.99,0
0.05,0.05,1.00,0
0.06,0.07,0.99,0
0.06,0.06,1.00,0
0.06,0.06,0.99,0
0.06,0.06,0.99,0
0.05,0.06,0.99,0
0.05,0.06,1.00,0
0.05,0.06,1.00,0
0.05,0.07,0.99,0
0.05,0.07,0.99,0
0.05,0.06,0.99,0
0.05,0.06,1.00,0
0.05,0.07,0.99,0
0.05,0.07,0.99,0
0.05,0.06,1.00,0
0.06,0.07,0.99,0
0.05,0.07,0.99,0
0.05,0.06,0.99,0
0.05,0.06,0.99,0
0.06,0.07,1.00,0
0.05,0.05,1.00,0
0.05,0.06,1.00,0
0.04,0.06,0.99,0
0.05,0.05,0.99,0
0.06,0.06,0.99,0
0.06,0.05,0.99,0
0.05,0.06,1.00,0
0.05,0.05,1.00,0
0.04,0.07,0.99,0
0.05,0.05,1.00,0
0.05,0.05,1.00,0
0.05,0.06,0.99,0
0.05,0.05,1.00,0
0.03,0.03,1.00,0
0.03,0.06,0.99,0
0.04,0.06,0.99,0
0.05,0.07,0.99,0
0.06,0.07,0.99,0
0.07,0.04,0.99,0
0.07,0.09,0.99,0
0.06,0.07,0.99,0
0.05,0.05,1.00,0
0.05,0.06,1.00,0
0.05,0.06,0.99,0
0.06,0.07,1.00,0
0.05,0.05,1.00,0
0.04,0.07,0.99,0
0.04,0.07,0.99,0
0.05,0.08,0.99,0
0.05,0.08,0.99,0
0.04,0.08,1.00,0
0.04,0.06,0.99,0
0.04,0.08,1.00,0
0.04,0.09,1.00,0
0.05,0.07,0.99,0
0.05,0.09,1.00,0
0.05,0.08,0.99,0
0.05,0.05,1.00,0
0.06,0.08,0.99,0
0.06,0.06,1.00,0
0.06,0.08,0.99,0
0.07,0.07,0.99,0
0.07,0.08,0.99,0
0.06,0.08,1.00,0
0.06,0.07,0.99,0
0.05,0.07,0.99,0
0.05,0.08,1.00,0
0.04,0.06,0.99,0
0.04,0.07,0.99,0
0.04,0.07,1.00,0
0.05,0.07,0.99,0
0.05,0.07,0.99,0
0.05,0.06,0.99,0
0.05,0.06,1.00,0
0.05,0.06,0.99,0
0.05,0.06,1.00,0
0.05,0.06,1.00,0
0.05,0.06,0.99,0
0.06,0.06,0.99,0
0.05,0.06,1.00,0
0.05,0.06,1.00,0
0.04,0.07,0.99,0
0.05,0.06,1.00,0
0.05,0.04,0.99,0
0.05,0.08,0.99,0
0.06,0.05,0.99,0
0.06,0.07,0.99,0
0.06,0.06,0.99,0
0.05,0.06,0.99,0
0.05,0.05,1.00,0
0.05,0.05,0.99,0
0.05,0.04,1.00,0
0.04,0.04,1.00,0
0.04,0.06,0.99,0
0.05,0.05,0.99,0
0.05,0.06,1.00,0
0.05,0.04,0.99,0
0.05,0.06,0.99,0
0.05,0.05,0.99,0
0.05,0.04,1.00,0
0.05,0.07,0.99,0
0.05,0.06,0.99,0
0.06,0.05,0.99,0
0.06,0.06,0.99,0
0.05,0.06,0.99,0
0.05,0.07,0.99,0
0.06,0.05,1.00,0
0.06,0.06,0.99,0
0.05,0.06,1.00,0
0.05,0.05,0.99,0
0.05,0.06,1.00,0
0.05,0.07,0.99,0
0.05,0.07,1.00,0
0.05,0.06,0.99,0
0.04,0.08,1.00,0
0.04,0.08,1.00,0
0.05,0.07,0.99,0
0.05,0.07,0.99,0
0.05,0.08,0.99,0
0.06,0.06,0.99,0
0.06,0.08,0.99,0
0.07,0.07,1.00,0
0.05,0.05,0.99,0
0.03,0.05,0.99,0
0.02,0.03,0.99,0
0.04,0.01,0.98,0
0.07,0.06,1.00,0
0.07,0.03,1.01,0
0.03,0.03,0.99,0
0.03,0.03,0.99,0
0.04,0.02,1.00,0
0.06,0.01,0.99,0
0.07,0.03,1.00,0
0.09,0.03,0.99,0
0.08,0.05,1.00,0
0.06,0.01,0.99,0
0.03,-0.01,1.00,0
0.02,0.01,0.99,0
0.04,0.03,1.00,0
0.06,0.02,1.00,0
0.06,0.07,0.99,0
0.05,0.00,0.99,0
0.05,0.01,1.00,0
0.05,0.06,0.99,0
0.06,0.03,1.00,0
0.05,0.03,0.99,0
0.06,0.05,1.00,0
0.06,0.05,1.00,0
0.06,0.09,1.00,0
0.05,0.07,0.99,0
0.05,0.09,0.99,0
0.05,0.09,1.00,0
0.04,0.07,0.99,0
0.04,0.07,1.00,0
0.04,0.07,0.99,0
0.04,0.07,1.00,0
0.03,0.09,0.99,0
0.03,0.09,0.99,0
0.05,0.08,1.00,0
0.07,0.08,0.99,0
0.07,0.12,0.99,0
0.06,0.07,0.99,0
0.05,0.02,1.00,0
0.05,0.06,0.99,0
0.05,0.05,1.00,0
0.05,0.05,1.00,0
0.06,0.01,0.99,0
0.06,0.06,1.00,0
0.06,0.06,0.98,0
0.06,0.02,0.99,0
0.06,0.03,1.00,0
0.07,0.04,1.00,0
0.08,0.03,0.99,0
0.09,-0.00,1.00,0
0.06,0.09,1.00,0
0.03,-0.01,1.00,0
0.01,0.01,0.99,0
0.03,0.04,1.01,0
0.05,0.03,0.99,0
0.06,-0.02,0.99,0
0.07,0.02,0.99,0
0.07,-0.04,1.00,0
0.05,-0.01,0.99,0
0.02,-0.04,1.00,0
0.02,0.03,1.01,0
0.03,-0.04,1.00,0
0.04,0.06,0.99,0
0.03,0.04,1.00,0
0.04,-0.07,0.98,0
0.08,0.01,1.01,0
0.06,-0.00,0.99,0
0.05,0.04,0.99,0
0.06,0.02,1.00,0
0.03,-0.11,0.99,0
-0.01,0.05,0.98,0
-0.01,-0.06,1.02,0
-0.02,-0.12,0.99,0
-0.07,-0.02,1.01,0
-0.07,0.03,1.00,0
-0.07,-0.10,1.01,0
-0.12,-0.13,0.99,0
-0.10,-0.16,1.01,0
-0.11,-0.09,0.99,0
-0.16,-0.15,1.03,0
-0.13,-0.13,0.96,0
-0.14,-0.16,0.99,0
-0.12,-0.14,0.97,0
-0.07,-0.10,0.93,0
0.00,-0.02,1.08,0
0.05,-0.00,1.09,0
0.10,0.10,0.99,0
0.12,0.24,0.93,0
0.11,0.20,1.01,0
0.10,-0.04,0.97,0
0.03,0.06,0.97,0
-0.01,0.04,1.01,0
-0.02,-0.13,0.99,0
-0.11,-0.11,0.96,0
-0.26,0.07,0.90,0
-0.31,0.09,0.97,0
-0.08,-0.17,1.03,0
0.22,0.05,1.10,0
0.33,0.16,0.97,0
0.28,0.09,1.10,0
0.16,0.18,0.98,0
0.12,0.01,0.95,0
0.14,-0.04,0.97,0
0.17,-0.09,0.99,0
0.18,-0.04,1.01,0
0.09,-0.04,0.94,0
0.05,-0.02,1.01,0
0.04,0.05,0.97,0
0.05,0.02,0.97,0
0.05,-0.06,0.97,0
0.06,-0.01,1.02,0
0.12,-0.08,1.03,0
0.13,-0.04,0.98,0
0.04,-0.04,1.00,0
0.03,-0.02,1.04,0
0.07,-0.09,1.06,0
0.05,-0.01,0.98,0
-0.02,-0.12,1.10,0
-0.06,-0.05,0.95,0
-0.11,-0.14,0.95,0
-0.16,-0.02,0.97,0
-0.21,-0.11,0.95,0
-0.22,-0.07,0.94,0
-0.22,0.03,1.02,0
-0.17,0.03,0.94,0
-0.17,0.02,0.95,0
-0.10,-0.03,1.10,0
-0.05,0.01,0.99,0
0.04,0.02,0.98,0
-0.06,0.12,1.05,0
-0.05,0.21,1.03,0
0.15,0.21,1.13,0
0.26,-0.04,0.71,0
0.19,0.09,1.24,0
0.32,-0.05,0.81,0
0.26,0.02,1.08,0
0.12,-0.21,0.95,0
0.03,0.00,1.20,0
0.09,-0.06,0.94,0
0.08,0.18,0.88,0
0.08,0.05,1.13,0
0.12,0.05,0.92,0
0.22,-0.25,1.03,0
0.14,0.01,0.92,0
0.05,0.16,1.10,0
0.04,-0.03,0.90,0
0.09,-0.09,1.06,0
0.14,0.10,0.98,0
-0.04,-0.08,0.88,0
-0.08,-0.24,1.05,0
-0.06,-0.08,0.85,0
-0.16,0.04,1.07,0
0.19,0.03,0.99,0
0.16,-0.14,0.92,0
0.10,-0.00,0.99,0
0.11,0.20,1.05,0
0.02,-0.11,1.07,1
0.12,0.04,0.89,0
0.21,0.08,1.12,1
0.18,0.17,1.04,1
0.08,0.16,1.08,1
-0.08,0.17,1.02,0
-0.02,-0.20,0.82,1
-0.03,-0.14,0.94,0
0.06,0.06,0.88,0
0.00,0.10,0.98,1
0.53,-0.03,1.52,1
0.28,0.19,0.77,0
-0.23,-0.08,1.07,0
-0.20,-0.05,1.05,1
-0.16,-0.21,0.80,1
-0.09,0.05,0.96,1
0.06,0.34,1.04,1
0.08,-0.12,1.05,1
0.11,0.16,0.97,1
0.09,0.10,1.08,1
0.02,-0.02,1.12,1
-0.00,-0.00,0.97,1
0.05,0.13,0.88,1
-0.04,-0.08,1.11,1
-0.02,0.21,0.92,1
-0.08,0.10,1.17,1
0.15,0.23,1.16,1
0.18,-0.06,1.07,1
0.05,0.16,0.97,1
-0.02,-0.04,0.88,1
-0.06,0.10,1.05,1
-0.03,-0.07,1.02,1
-0.02,0.06,0.98,1
0.04,0.12,0.86,1
-0.03,0.03,0.94,1
-0.06,0.05,0.75,1
-0.19,0.10,0.88,1
-0.16,0.04,1.19,0
0.26,-0.12,1.47,1
0.30,-0.15,1.20,1
0.16,0.08,0.67,1
0.04,-0.11,1.08,1
-0.08,0.01,0.92,1
-0.10,0.01,0.92,1
-0.04,0.03,1.03,1
-0.04,-0.06,0.87,1
-0.07,0.16,0.30,1
-0.41,-0.02,1.97,1
0.15,-0.19,1.22,1
0.17,0.28,0.85,1
0.14,-0.03,1.10,0
0.14,-0.09,0.97,0
0.01,0.10,1.09,1
0.05,0.14,0.99,1
0.04,-0.00,0.90,1
-0.02,0.02,0.94,1
-0.05,-0.02,1.06,1
0.12,-0.03,0.98,0
0.07,-0.07,1.02,0
0.07,-0.04,0.93,1
0.03,-0.00,1.05,1
0.07,0.09,0.87,1
-0.05,0.10,0.99,1
-0.04,0.02,1.02,0
0.16,0.02,1.04,0
0.11,0.10,0.98,1
0.06,0.12,0.95,1
-0.04,0.16,1.06,1
-0.00,0.15,1.14,1
0.05,0.47,0.97,1
0.01,-0.11,0.91,0
-0.02,-0.32,1.17,0
0.17,0.54,0.82,0
-0.02,-0.22,0.97,0
-0.06,0.37,1.00,0
0.02,-0.00,1.20,1
-0.03,0.35,0.92,1
0.03,-0.04,1.02,1
0.02,0.18,1.09,0
-0.03,-0.09,0.90,0
0.02,0.07,1.03,0
-0.06,-0.01,1.09,1
-0.02,0.14,0.70,1
-0.10,-0.10,1.32,1
-0.13,0.10,1.17,1
0.27,-0.27,0.90,0
-0.04,0.11,1.00,0
0.01,0.01,1.14,0
0.04,0.05,0.91,0
-0.23,0.05,1.01,1
0.23,0.11,1.07,1
-0.24,0.08,0.83,1
0.06,-0.07,1.08,1
-0.12,0.01,0.81,0
-0.07,0.03,1.18,0
0.04,0.02,1.19,1
0.10,-0.22,1.06,1
0.03,0.09,1.08,1
-0.02,-0.03,0.91,1
0.07,-0.13,1.14,0
-0.07,-0.07,1.02,1
-0.15,0.20,1.18,0
0.06,-0.22,1.21,0
0.06,-0.07,0.93,0
-0.03,-0.02,1.17,0
0.06,-0.02,0.89,0
-0.07,-0.05,0.99,0
0.04,-0.02,0.90,0
